workerid	trial_number	trial_type	distractor_proportion	feature	target_proportion	sentence_type	incorrect_clicks	species	incorrect_labels	genus	response	language	enjoyment	age	sex	assess	education	OS	screenH	screenW	Browser	hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject
2	9	familiarization	0.5	thorns	0.9	NA	0	flower	[]	mopt	mopts	English	2	24	Male	Yes	2	Windows	900	1600	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3ZPPDN2SLVWRXNVFUG3EOIFKV6G9E6	2	Approved	Tue Jul 01 01:21:09 PDT 2014	Mon Jun 30 08:18:24 PDT 2014	Mon Jun 30 08:41:09 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
2	10	sentences	0.5	thorns	0.9	negation	NA	flower	NA	mopt	0.15	English	2	24	Male	Yes	2	Windows	900	1600	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3ZPPDN2SLVWRXNVFUG3EOIFKV6G9E6	2	Approved	Tue Jul 01 01:21:09 PDT 2014	Mon Jun 30 08:18:24 PDT 2014	Mon Jun 30 08:41:09 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
2	10	sentences	0.5	thorns	0.9	generic	NA	flower	NA	mopt	0.9	English	2	24	Male	Yes	2	Windows	900	1600	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3ZPPDN2SLVWRXNVFUG3EOIFKV6G9E6	2	Approved	Tue Jul 01 01:21:09 PDT 2014	Mon Jun 30 08:18:24 PDT 2014	Mon Jun 30 08:41:09 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
2	10	sentences	0.5	thorns	0.9	sometimes	NA	flower	NA	mopt	0.96	English	2	24	Male	Yes	2	Windows	900	1600	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3ZPPDN2SLVWRXNVFUG3EOIFKV6G9E6	2	Approved	Tue Jul 01 01:21:09 PDT 2014	Mon Jun 30 08:18:24 PDT 2014	Mon Jun 30 08:41:09 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
2	10	sentences	0.5	thorns	0.9	always	NA	flower	NA	mopt	0.81	English	2	24	Male	Yes	2	Windows	900	1600	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3ZPPDN2SLVWRXNVFUG3EOIFKV6G9E6	2	Approved	Tue Jul 01 01:21:09 PDT 2014	Mon Jun 30 08:18:24 PDT 2014	Mon Jun 30 08:41:09 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
2	10	sentences	0.5	thorns	0.9	usually	NA	flower	NA	mopt	0.79	English	2	24	Male	Yes	2	Windows	900	1600	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3ZPPDN2SLVWRXNVFUG3EOIFKV6G9E6	2	Approved	Tue Jul 01 01:21:09 PDT 2014	Mon Jun 30 08:18:24 PDT 2014	Mon Jun 30 08:41:09 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
2	11	sentences	0.9	thorns	0.5	sometimes	NA	flower	NA	poch	0.62	English	2	24	Male	Yes	2	Windows	900	1600	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3ZPPDN2SLVWRXNVFUG3EOIFKV6G9E6	2	Approved	Tue Jul 01 01:21:09 PDT 2014	Mon Jun 30 08:18:24 PDT 2014	Mon Jun 30 08:41:09 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
2	11	sentences	0.9	thorns	0.5	usually	NA	flower	NA	poch	0.2	English	2	24	Male	Yes	2	Windows	900	1600	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3ZPPDN2SLVWRXNVFUG3EOIFKV6G9E6	2	Approved	Tue Jul 01 01:21:09 PDT 2014	Mon Jun 30 08:18:24 PDT 2014	Mon Jun 30 08:41:09 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
2	11	sentences	0.9	thorns	0.5	negation	NA	flower	NA	poch	0.1	English	2	24	Male	Yes	2	Windows	900	1600	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3ZPPDN2SLVWRXNVFUG3EOIFKV6G9E6	2	Approved	Tue Jul 01 01:21:09 PDT 2014	Mon Jun 30 08:18:24 PDT 2014	Mon Jun 30 08:41:09 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
2	11	sentences	0.9	thorns	0.5	always	NA	flower	NA	poch	0.06	English	2	24	Male	Yes	2	Windows	900	1600	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3ZPPDN2SLVWRXNVFUG3EOIFKV6G9E6	2	Approved	Tue Jul 01 01:21:09 PDT 2014	Mon Jun 30 08:18:24 PDT 2014	Mon Jun 30 08:41:09 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
2	11	sentences	0.9	thorns	0.5	generic	NA	flower	NA	poch	0.74	English	2	24	Male	Yes	2	Windows	900	1600	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3ZPPDN2SLVWRXNVFUG3EOIFKV6G9E6	2	Approved	Tue Jul 01 01:21:09 PDT 2014	Mon Jun 30 08:18:24 PDT 2014	Mon Jun 30 08:41:09 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	0	familiarization	0.5	tail	0.9	NA	0	bird	[]	blick	blicks	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	1	familiarization	0.9	tail	0.5	NA	0	bird	[]	fick	ficks	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	2	sentences	0.9	tail	0.5	negation	NA	bird	NA	fick	0.06	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	2	sentences	0.9	tail	0.5	generic	NA	bird	NA	fick	0.07	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	2	sentences	0.9	tail	0.5	always	NA	bird	NA	fick	0.01	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	2	sentences	0.9	tail	0.5	sometimes	NA	bird	NA	fick	0.99	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	2	sentences	0.9	tail	0.5	usually	NA	bird	NA	fick	0.98	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	3	sentences	0.5	tail	0.9	sometimes	NA	bird	NA	blick	0.98	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	3	sentences	0.5	tail	0.9	usually	NA	bird	NA	blick	0.98	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	3	sentences	0.5	tail	0.9	generic	NA	bird	NA	blick	0.03	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	3	sentences	0.5	tail	0.9	always	NA	bird	NA	blick	0.03	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	3	sentences	0.5	tail	0.9	negation	NA	bird	NA	blick	0.02	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	4	familiarization	0.1	thorns	0.5	NA	0	flower	[]	monx	monxes	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	5	familiarization	0.5	thorns	0.1	NA	0	flower	[]	fep	feps	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	6	sentences	0.1	thorns	0.5	negation	NA	flower	NA	monx	0.01	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	6	sentences	0.1	thorns	0.5	generic	NA	flower	NA	monx	0.1	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	6	sentences	0.1	thorns	0.5	always	NA	flower	NA	monx	0	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	6	sentences	0.1	thorns	0.5	usually	NA	flower	NA	monx	0.27	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	6	sentences	0.1	thorns	0.5	sometimes	NA	flower	NA	monx	0.97	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
3	7	sentences	0.5	thorns	0.1	usually	NA	flower	NA	fep	0.02	English	2	53	Female	Yes	2	Windows	800	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	37M28K1J0QDDDMRC0NS5HT3W6WWAJ9	3	Approved	Tue Jul 01 01:23:03 PDT 2014	Mon Jun 30 08:34:42 PDT 2014	Mon Jun 30 08:43:03 PDT 2014	Mon Jun 30 09:47:58 PDT 2014				
